id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
732355501275504640,732355501275504640,2016-05-16 19:42:12 EDT,2016-05-16,19:42:12,-0500,64445277,mktbot,WealthEsteem.Org,,$BUR:ASX 09:34 AM Appendix 3x - Yonatan Shrama  https://t.co/PINapDm40t,en,[],['http://bit.ly/1st7jTT'],[],0,0,0,[],['bur'],https://twitter.com/mktbot/status/732355501275504640,False,,0,,,,,,,,[],,,,
732355492853358594,732355492853358594,2016-05-16 19:42:10 EDT,2016-05-16,19:42:10,-0500,64445277,mktbot,WealthEsteem.Org,,$BUR:ASX 09:34 AM Appendix 3x -  Meir Moalem  https://t.co/fb8DOqFUvs,en,[],['http://bit.ly/24VOW7H'],[],0,0,0,[],['bur'],https://twitter.com/mktbot/status/732355492853358594,False,,0,,,,,,,,[],,,,
732354240929103872,732354240929103872,2016-05-16 19:37:12 EDT,2016-05-16,19:37:12,-0500,64445277,mktbot,WealthEsteem.Org,,$BUR:ASX 09:32 AM Appendix 3x - Maya Pariente  https://t.co/aJJE9fqcBV,en,[],['http://bit.ly/1st6KcD'],[],0,0,0,[],['bur'],https://twitter.com/mktbot/status/732354240929103872,False,,0,,,,,,,,[],,,,
732354232221761536,732354232221761536,2016-05-16 19:37:10 EDT,2016-05-16,19:37:10,-0500,64445277,mktbot,WealthEsteem.Org,,$BUR:ASX 09:31 AM Appendix 3x - Brett Mitchell  https://t.co/04JatP0KRj,en,[],['http://bit.ly/24VOzKm'],[],0,0,0,[],['bur'],https://twitter.com/mktbot/status/732354232221761536,False,,0,,,,,,,,[],,,,
732347914295500801,732347914295500801,2016-05-16 19:12:03 EDT,2016-05-16,19:12:03,-0500,64445277,mktbot,WealthEsteem.Org,,$BUR:ASX 09:06 AM FORM 603 - Meir Moalem  https://t.co/DvS5889dh3,en,[],['http://bit.ly/1st3KNn'],[],0,0,0,[],['bur'],https://twitter.com/mktbot/status/732347914295500801,False,,0,,,,,,,,[],,,,
732346690666037249,732346690666037249,2016-05-16 19:07:12 EDT,2016-05-16,19:07:12,-0500,64445277,mktbot,WealthEsteem.Org,,$BUR:ASX 09:03 AM FORM 603 -  Meidad Pariente  https://t.co/4YuFKdSBS8,et,[],['http://bit.ly/24VLzgT'],[],0,0,0,[],['bur'],https://twitter.com/mktbot/status/732346690666037249,False,,0,,,,,,,,[],,,,
732245077590937601,732245077590937601,2016-05-16 12:23:25 EDT,2016-05-16,12:23:25,-0500,4312114277,fintel_io,Fintel.io,,$BUR Chan Kwok Keung Charles  disclose #13D #activistshareholders stake of 22.4% in Burcon NutraScience  https://t.co/G850WVBsuy,en,[],['https://fintel.io/activists'],[],0,0,0,"['13d', 'activistshareholders']",['bur'],https://twitter.com/fintel_io/status/732245077590937601,False,,0,,,,,,,,[],,,,
731180814029852673,731180814029852673,2016-05-13 13:54:25 EDT,2016-05-13,13:54:25,-0500,4801787659,packaged_foods,Packaged Foods News,,DGAP-News: #Burcon NutraScience Corp.: CON ANNOUNCES ISSUANCE OF CONVERTIBLE NOTE. Read more:  https://t.co/uWYaApYRUU $BUR,en,[],['http://owler.us/aaNncC'],[],0,0,0,['burcon'],['bur'],https://twitter.com/packaged_foods/status/731180814029852673,False,,0,,,,,,,,[],,,,
731000310236209152,731000310236209152,2016-05-13 01:57:09 EDT,2016-05-13,01:57:09,-0500,64445277,mktbot,WealthEsteem.Org,,$BUR:ASX 03:54 PM Appendix 3z  https://t.co/4tzEV8NmdA,fr,[],['http://bit.ly/1TarAsS'],[],0,0,0,[],['bur'],https://twitter.com/mktbot/status/731000310236209152,False,,0,,,,,,,,[],,,,
730910946160312325,730910946160312325,2016-05-12 20:02:03 EDT,2016-05-12,20:02:03,-0500,64445277,mktbot,WealthEsteem.Org,,$BUR:ASX 09:56 AM Completion of Aquisition of Sky and Space  Global Limited  https://t.co/MeGlMPyMHj,en,[],['http://bit.ly/27i65KL'],[],0,0,0,[],['bur'],https://twitter.com/mktbot/status/730910946160312325,False,,0,,,,,,,,[],,,,
730888632660168704,730888632660168704,2016-05-12 18:33:23 EDT,2016-05-12,18:33:23,-0500,352785485,stocknewsnow,SNN Network,,$BUR $BU.CA Burcon Announces Issuance of Convertible Note  https://t.co/CcMhkUktmf,en,[],['http://stocknewsnow.com/companynews/87137544/BU:CA/101843'],[],0,0,0,[],"['bur', 'bu.ca']",https://twitter.com/StockNewsNow/status/730888632660168704,False,,0,,,,,,,,[],,,,
730878315477622784,730878315477622784,2016-05-12 17:52:24 EDT,2016-05-12,17:52:24,-0500,4801787659,packaged_foods,Packaged Foods News,,#Burcon Announces Issuance of Convertible Note. Read more:  https://t.co/fPfdO2BlTA $BUR,en,[],['http://owler.us/aaNcB1'],[],0,0,0,['burcon'],['bur'],https://twitter.com/packaged_foods/status/730878315477622784,False,,0,,,,,,,,[],,,,
730858425760911360,730858425760911360,2016-05-12 16:33:22 EDT,2016-05-12,16:33:22,-0500,4858453045,stockboardinc,Stockboard Media Inc,,$BUR Burcon Announces Issuance of Convertible Note... -  https://t.co/Wd0gUNluZK,en,[],['http://sbml.co/6ca3d6a3'],[],0,0,0,[],['bur'],https://twitter.com/stockboardinc/status/730858425760911360,False,,0,,,,,,,,[],,,,
730660872188633088,730660872188633088,2016-05-12 03:28:21 EDT,2016-05-12,03:28:21,-0500,386787305,ihposts,Investors Hangout,,chartguy89: BUR 2.19 Stock Charts $BUR Burcon Nutrascience  https://t.co/VBXwnXDfPK,en,[],['http://dlvr.it/LHgpwK'],[],0,0,0,[],['bur'],https://twitter.com/IHPosts/status/730660872188633088,False,,0,,,,,,,,[],,,,
730660834238599168,730660834238599168,2016-05-12 03:28:12 EDT,2016-05-12,03:28:12,-0500,2579477766,ihposts2,Investors Hangout,,chartguy89: BUR 2.19 Stock Charts $BUR Burcon Nutrascience  https://t.co/C9mA1lSRT9,en,[],['http://dlvr.it/LHgpVW'],[],0,0,0,[],['bur'],https://twitter.com/IHPosts2/status/730660834238599168,False,,0,,,,,,,,[],,,,
730012081425137664,730012081425137664,2016-05-10 08:30:17 EDT,2016-05-10,08:30:17,-0500,2854509063,algoanalyst,AlgoAnalyst,,$BUR #bur / Burford Capital Ltd (GB). Positive score +2.  Signal (+2).  https://t.co/jjVMqlXs32 #stocks #stockaction,en,[],['https://goo.gl/bT81dG'],[],0,0,0,"['bur', 'stocks', 'stockaction']",['bur'],https://twitter.com/AlgoAnalyst/status/730012081425137664,False,,0,,,,,,,,[],,,,
729570884676128768,729570884676128768,2016-05-09 03:17:08 EDT,2016-05-09,03:17:08,-0500,2854509063,algoanalyst,AlgoAnalyst,,$BUR #bur / Burford Capital Ltd (GB). Positive score +2.  Signal (+2).  https://t.co/mdaFanlZgA #stocks #stockaction,en,[],['https://goo.gl/DaXL3O'],[],0,0,0,"['bur', 'stocks', 'stockaction']",['bur'],https://twitter.com/AlgoAnalyst/status/729570884676128768,False,,0,,,,,,,,[],,,,
728682825277263872,728682825277263872,2016-05-06 16:28:18 EDT,2016-05-06,16:28:18,-0500,4811917159,bfsi_financial,Financial News,,"#BurfordCapital : In bankruptcy litigation, pick the right partner. Read more:  https://t.co/a4PGY5jP4C $BUR",en,[],['http://owler.us/aaMwoS'],[],0,0,0,['burfordcapital'],['bur'],https://twitter.com/bfsi_financial/status/728682825277263872,False,,0,,,,,,,,[],,,,
727568649817456640,727568649817456640,2016-05-03 14:40:58 EDT,2016-05-03,14:40:58,-0500,4698333978,senseinsdaqnews,Market Sensei,,$BUR Spinneys Ramada in Bur Dubai to close doors May 15 .More at  https://t.co/TjhV1FL6QS,en,[],['http://www.StockMarketSensei.net/index.php?s=BUR'],[],0,0,0,[],['bur'],https://twitter.com/SenseiNsdaqNews/status/727568649817456640,False,,0,,,,,,,,[],,,,
727461138934411264,727461138934411264,2016-05-03 07:33:45 EDT,2016-05-03,07:33:45,-0500,229906736,directorstalk,DirectorsTalk,,New Burford Capital Limited Retail Bond Review -  https://t.co/WTn9Dbz7Ey - #BUR - $BUR,en,[],['http://bit.ly/1rQBOmp'],[],0,0,0,['bur'],['bur'],https://twitter.com/DirectorsTalk/status/727461138934411264,False,,0,,,,,,,,[],,,,
727206228783321088,727206228783321088,2016-05-02 14:40:50 EDT,2016-05-02,14:40:50,-0500,4698333978,senseinsdaqnews,Market Sensei,,$BUR Quick Read: Petoskey&amp;#39;s Bur finds right fit with Albion College basketball team .More at  https://t.co/TjhV1FL6QS,en,[],['http://www.StockMarketSensei.net/index.php?s=BUR'],[],0,0,0,[],['bur'],https://twitter.com/SenseiNsdaqNews/status/727206228783321088,False,,0,,,,,,,,[],,,,
726843848253526016,726843848253526016,2016-05-01 14:40:52 EDT,2016-05-01,14:40:52,-0500,4698333978,senseinsdaqnews,Market Sensei,,$BUR Quick Read: Petoskey&amp;#39;s Bur finds right fit with Albion College basketball team .More at  https://t.co/TjhV1FL6QS,en,[],['http://www.StockMarketSensei.net/index.php?s=BUR'],[],0,0,0,[],['bur'],https://twitter.com/SenseiNsdaqNews/status/726843848253526016,False,,0,,,,,,,,[],,,,
726481456436895744,726481456436895744,2016-04-30 14:40:51 EDT,2016-04-30,14:40:51,-0500,4698333978,senseinsdaqnews,Market Sensei,,$BUR Petoskey&amp;#39;s Bur finds right fit with Albion College basketball team .More at  https://t.co/TjhV1FL6QS,en,[],['http://www.StockMarketSensei.net/index.php?s=BUR'],[],0,0,0,[],['bur'],https://twitter.com/SenseiNsdaqNews/status/726481456436895744,False,,0,,,,,,,,[],,,,
726119074518818821,726119074518818821,2016-04-29 14:40:52 EDT,2016-04-29,14:40:52,-0500,4698333978,senseinsdaqnews,Market Sensei,,$BUR Quick Read: Petoskey&amp;#39;s Bur finds right fit with Albion College basketball team .More at  https://t.co/TjhV1FL6QS,en,[],['http://www.StockMarketSensei.net/index.php?s=BUR'],[],0,0,0,[],['bur'],https://twitter.com/SenseiNsdaqNews/status/726119074518818821,False,,0,,,,,,,,[],,,,
725901760687034368,725901760687034368,2016-04-29 00:17:21 EDT,2016-04-29,00:17:21,-0500,64445277,mktbot,WealthEsteem.Org,,$BUR:ASX 02:13 PM BUR Quarterly Activities Report 31March2016  https://t.co/L2m8Q8OQcm,en,[],['http://bit.ly/26zkuC6'],[],0,0,0,[],['bur'],https://twitter.com/mktbot/status/725901760687034368,False,,0,,,,,,,,[],,,,
725756680068190208,725756680068190208,2016-04-28 14:40:51 EDT,2016-04-28,14:40:51,-0500,4698333978,senseinsdaqnews,Market Sensei,,$BUR Quick Read: Petoskey&amp;#39;s Bur finds right fit with Albion College basketball team .More at  https://t.co/TjhV1FL6QS,en,[],['http://www.StockMarketSensei.net/index.php?s=BUR'],[],0,0,0,[],['bur'],https://twitter.com/SenseiNsdaqNews/status/725756680068190208,False,,0,,,,,,,,[],,,,
725477655194169345,725477655194169345,2016-04-27 20:12:06 EDT,2016-04-27,20:12:06,-0500,64445277,mktbot,WealthEsteem.Org,,$BUR:ASX 10:06 AM BUR Closes Capital Raising 28April2016  https://t.co/0NKiyW0jk1,en,[],['http://bit.ly/1QBCK1Q'],[],0,0,0,[],['bur'],https://twitter.com/mktbot/status/725477655194169345,False,,0,,,,,,,,[],,,,
725394309676068865,725394309676068865,2016-04-27 14:40:55 EDT,2016-04-27,14:40:55,-0500,4698333978,senseinsdaqnews,Market Sensei,,$BUR Quick Read: Petoskey&amp;#39;s Bur finds right fit with Albion College basketball team .More at  https://t.co/TjhV1FL6QS,en,[],['http://www.StockMarketSensei.net/index.php?s=BUR'],[],0,0,0,[],['bur'],https://twitter.com/SenseiNsdaqNews/status/725394309676068865,False,,0,,,,,,,,[],,,,
725031916601118720,725031916601118720,2016-04-26 14:40:54 EDT,2016-04-26,14:40:54,-0500,4698333978,senseinsdaqnews,Market Sensei,,$BUR Petoskey&amp;#39;s Bur finds right fit with Albion College basketball team .More at  https://t.co/TjhV1FL6QS,en,[],['http://www.StockMarketSensei.net/index.php?s=BUR'],[],0,0,0,[],['bur'],https://twitter.com/SenseiNsdaqNews/status/725031916601118720,False,,0,,,,,,,,[],,,,
724887155743571968,724887155743571968,2016-04-26 05:05:40 EDT,2016-04-26,05:05:40,-0500,459091687,hardmanandco,Hardman & Co,,$BUR #BurfordCapital Note published on oversubscribed retail bond.  https://t.co/X0pUqimYjK,en,[],['http://www.hardmanandco.com/docs/default-source/company-docs/burford-capital-documents/26-04-16-retail-bond-issue-oversubscribed'],[],0,1,1,['burfordcapital'],['bur'],https://twitter.com/HardmanandCo/status/724887155743571968,False,,0,,,,,,,,[],,,,
724597128958488576,724597128958488576,2016-04-25 09:53:12 EDT,2016-04-25,09:53:12,-0500,3984396012,rapidstocks,Rapid Stocks,,"The Most Accurate Stock Alert Service Made $240,000 Yesterday  https://t.co/ewcYkLb72h .. $NVEC $WOOF $BUR",en,[],['http://tinyurl.com/nk7dlv'],[],0,0,0,[],"['nvec', 'woof', 'bur']",https://twitter.com/rapidstocks/status/724597128958488576,False,,0,,,,,,,,[],,,,
724307147404627969,724307147404627969,2016-04-24 14:40:55 EDT,2016-04-24,14:40:55,-0500,4698333978,senseinsdaqnews,Market Sensei,,$BUR New three-lane bridge to clear tailbacks in Bur Dubai .More at  https://t.co/TjhV1FL6QS,en,[],['http://www.StockMarketSensei.net/index.php?s=BUR'],[],0,0,0,[],['bur'],https://twitter.com/SenseiNsdaqNews/status/724307147404627969,False,,0,,,,,,,,[],,,,
724141163876245504,724141163876245504,2016-04-24 03:41:22 EDT,2016-04-24,03:41:22,-0500,565059874,ihangout,iHangout,,chartguy89: 2016 Trending Stocks: BUR 2.3838 Stock Charts $BUR Burcon Nutrascience  https://t.co/FgXQM4LCdZ,en,[],['http://dlvr.it/L7hzRR'],[],0,0,0,[],['bur'],https://twitter.com/iHangout/status/724141163876245504,False,,0,,,,,,,,[],,,,
724140104512462848,724140104512462848,2016-04-24 03:37:09 EDT,2016-04-24,03:37:09,-0500,386787305,ihposts,Investors Hangout,,chartguy89: BUR 2.3838 Stock Charts $BUR Burcon Nutrascience  https://t.co/PqYsl9F2G7,en,[],['http://dlvr.it/L7hwym'],[],0,0,0,[],['bur'],https://twitter.com/IHPosts/status/724140104512462848,False,,0,,,,,,,,[],,,,
724140092479012864,724140092479012864,2016-04-24 03:37:06 EDT,2016-04-24,03:37:06,-0500,2579477766,ihposts2,Investors Hangout,,chartguy89: BUR 2.3838 Stock Charts $BUR Burcon Nutrascience  https://t.co/FfCFsyGDGU,en,[],['http://dlvr.it/L7hwjw'],[],0,0,0,[],['bur'],https://twitter.com/IHPosts2/status/724140092479012864,False,,0,,,,,,,,[],,,,
723944756951142400,723944756951142400,2016-04-23 14:40:54 EDT,2016-04-23,14:40:54,-0500,4698333978,senseinsdaqnews,Market Sensei,,$BUR New three-lane bridge to clear tailbacks in Bur Dubai .More at  https://t.co/TjhV1FL6QS,en,[],['http://www.StockMarketSensei.net/index.php?s=BUR'],[],0,0,0,[],['bur'],https://twitter.com/SenseiNsdaqNews/status/723944756951142400,False,,0,,,,,,,,[],,,,
723582370842988544,723582370842988544,2016-04-22 14:40:55 EDT,2016-04-22,14:40:55,-0500,4698333978,senseinsdaqnews,Market Sensei,,$BUR New three-lane bridge to clear tailbacks in Bur Dubai .More at  https://t.co/TjhV1FL6QS,en,[],['http://www.StockMarketSensei.net/index.php?s=BUR'],[],0,0,0,[],['bur'],https://twitter.com/SenseiNsdaqNews/status/723582370842988544,False,,0,,,,,,,,[],,,,
723219965088669696,723219965088669696,2016-04-21 14:40:51 EDT,2016-04-21,14:40:51,-0500,4698333978,senseinsdaqnews,Market Sensei,,$BUR New three-lane bridge to clear tailbacks in Bur Dubai .More at  https://t.co/TjhV1FL6QS,en,[],['http://www.StockMarketSensei.net/index.php?s=BUR'],[],0,0,0,[],['bur'],https://twitter.com/SenseiNsdaqNews/status/723219965088669696,False,,0,,,,,,,,[],,,,
722857576015073282,722857576015073282,2016-04-20 14:40:50 EDT,2016-04-20,14:40:50,-0500,4698333978,senseinsdaqnews,Market Sensei,,$BUR Zacks: Burcon Nutrascience Co. (NASDAQ:BUR) Given $5.00 Consensus Target Price ... .More at  https://t.co/TjhV1FL6QS,en,[],['http://www.StockMarketSensei.net/index.php?s=BUR'],[],0,0,0,[],['bur'],https://twitter.com/SenseiNsdaqNews/status/722857576015073282,False,,0,,,,,,,,[],,,,
722717988160450560,722717988160450560,2016-04-20 05:26:10 EDT,2016-04-20,05:26:10,-0500,4811917159,bfsi_financial,Financial News,,#BurfordCapital raises GBP100m in bond issue. Read more:  https://t.co/h15X8kCkuc $BUR,en,[],['http://owler.us/abjjcZ'],[],0,0,0,['burfordcapital'],['bur'],https://twitter.com/bfsi_financial/status/722717988160450560,False,,0,,,,,,,,[],,,,
722717832920899584,722717832920899584,2016-04-20 05:25:33 EDT,2016-04-20,05:25:33,-0500,4811917159,bfsi_financial,Financial News,,#BurfordCapital raises GBP100m in bond issue. Read more:  https://t.co/Il4Q5DnDDE $BUR,en,[],['http://owler.us/abjjcW'],[],0,0,0,['burfordcapital'],['bur'],https://twitter.com/bfsi_financial/status/722717832920899584,False,,0,,,,,,,,[],,,,
722704946097950720,722704946097950720,2016-04-20 04:34:21 EDT,2016-04-20,04:34:21,-0500,4801787659,packaged_foods,Packaged Foods News,,Zacks: #Burcon Nutrascience Co. Given $5.00 Consensus Target Price by Analysts. Read more:  https://t.co/8dRNu3eet0 $BUR,en,[],['http://owler.us/abje1r'],[],0,0,0,['burcon'],['bur'],https://twitter.com/packaged_foods/status/722704946097950720,False,,0,,,,,,,,[],,,,
722654114346352641,722654114346352641,2016-04-20 01:12:21 EDT,2016-04-20,01:12:21,-0500,2181281054,wkrbnews,WKRB News,,Zacks: Burcon Nutrascience Co. $BUR Given $5.00 Consensus Target Price by Analysts  https://t.co/nMer0Uw78r,en,[],['http://ift.tt/1SjL60a'],[],0,0,0,[],['bur'],https://twitter.com/WKRBNews/status/722654114346352641,False,,0,,,,,,,,[],,,,
722436623749677058,722436623749677058,2016-04-19 10:48:07 EDT,2016-04-19,10:48:07,-0500,4811917159,bfsi_financial,Financial News,,#BurfordCapital PLC : 6.125pc Bonds Due 2024 - Sizing Announcement. Read more:  https://t.co/cx2UhaDOxx $BUR,en,[],['http://owler.us/abluAg'],[],0,0,0,['burfordcapital'],['bur'],https://twitter.com/bfsi_financial/status/722436623749677058,False,,0,,,,,,,,[],,,,
722434605492490241,722434605492490241,2016-04-19 10:40:06 EDT,2016-04-19,10:40:06,-0500,4811917159,bfsi_financial,Financial News,,#BurfordCapital : Burford Raises £100m in Bonds to reach US$1bn mark. Read more:  https://t.co/a9dCk0QrId $BUR,en,[],['http://owler.us/abltOO'],[],0,0,0,['burfordcapital'],['bur'],https://twitter.com/bfsi_financial/status/722434605492490241,False,,0,,,,,,,,[],,,,
722425117213597696,722425117213597696,2016-04-19 10:02:24 EDT,2016-04-19,10:02:24,-0500,459091687,hardmanandco,Hardman & Co,,$BUR #BurfordCapital £100m raised through retail bond offer,en,[],[],[],0,1,1,['burfordcapital'],['bur'],https://twitter.com/HardmanandCo/status/722425117213597696,False,,0,,,,,,,,[],,,,
721770404277170176,721770404277170176,2016-04-17 14:40:48 EDT,2016-04-17,14:40:48,-0500,4698333978,senseinsdaqnews,Market Sensei,,$BUR New three-lane bridge to clear tailbacks in Bur Dubai .More at  https://t.co/TjhV1FL6QS,en,[],['http://www.StockMarketSensei.net/index.php?s=BUR'],[],0,0,0,[],['bur'],https://twitter.com/SenseiNsdaqNews/status/721770404277170176,False,,0,,,,,,,,[],,,,
721045647135088640,721045647135088640,2016-04-15 14:40:53 EDT,2016-04-15,14:40:53,-0500,4698333978,senseinsdaqnews,Market Sensei,,$BUR Brokerages Expect Burcon Nutrascience Co. (NASDAQ:BUR) to Announce ($0.05 ... .More at  https://t.co/TjhV1FL6QS,en,[],['http://www.StockMarketSensei.net/index.php?s=BUR'],[],0,0,0,[],['bur'],https://twitter.com/SenseiNsdaqNews/status/721045647135088640,False,,0,,,,,,,,[],,,,
721008901878112257,721008901878112257,2016-04-15 12:14:52 EDT,2016-04-15,12:14:52,-0500,61661638,americanbanking,US Banking News,,Burcon Nutrascience Gets Average Rating of Hold from Analysts $BUR  https://t.co/NvSwwUsq4j,en,[],['http://ift.tt/1HgqHny'],[],0,0,0,[],['bur'],https://twitter.com/AmericanBanking/status/721008901878112257,False,,0,,,,,,,,[],,,,
720683209936121856,720683209936121856,2016-04-14 14:40:41 EDT,2016-04-14,14:40:41,-0500,4698333978,senseinsdaqnews,Market Sensei,,$BUR New series brings to life untold stories of Bur Dubai .More at  https://t.co/TjhV1FL6QS,en,[],['http://www.StockMarketSensei.net/index.php?s=BUR'],[],0,0,0,[],['bur'],https://twitter.com/SenseiNsdaqNews/status/720683209936121856,False,,0,,,,,,,,[],,,,
720627185481093120,720627185481093120,2016-04-14 10:58:04 EDT,2016-04-14,10:58:04,-0500,2854509063,algoanalyst,AlgoAnalyst,,$BUR #bur / Burford Capital Ltd (GB). Positive score +2.  Signal (+2).  https://t.co/Dify807c06 #stocks #stockaction,en,[],['https://goo.gl/xSpTAI'],[],0,0,0,"['bur', 'stocks', 'stockaction']",['bur'],https://twitter.com/AlgoAnalyst/status/720627185481093120,False,,0,,,,,,,,[],,,,
720320933643194368,720320933643194368,2016-04-13 14:41:08 EDT,2016-04-13,14:41:08,-0500,4698333978,senseinsdaqnews,Market Sensei,,$BUR New series brings to life untold stories of Bur Dubai .More at  https://t.co/TjhV1FL6QS,en,[],['http://www.StockMarketSensei.net/index.php?s=BUR'],[],0,0,0,[],['bur'],https://twitter.com/SenseiNsdaqNews/status/720320933643194368,False,,0,,,,,,,,[],,,,
720287166128005120,720287166128005120,2016-04-13 12:26:57 EDT,2016-04-13,12:26:57,-0500,4811917159,bfsi_financial,Financial News,,#BurfordCapital PLC : Update on Offer Size. Read more:  https://t.co/tzCGMVaXyN $BUR,en,[],['http://owler.us/aaAoin'],[],0,0,0,['burfordcapital'],['bur'],https://twitter.com/bfsi_financial/status/720287166128005120,False,,0,,,,,,,,[],,,,
719958441360363520,719958441360363520,2016-04-12 14:40:43 EDT,2016-04-12,14:40:43,-0500,4698333978,senseinsdaqnews,Market Sensei,,$BUR New series brings to life untold stories of Bur Dubai .More at  https://t.co/TjhV1FL6QS,en,[],['http://www.StockMarketSensei.net/index.php?s=BUR'],[],0,0,0,[],['bur'],https://twitter.com/SenseiNsdaqNews/status/719958441360363520,False,,0,,,,,,,,[],,,,
719819797605847040,719819797605847040,2016-04-12 05:29:48 EDT,2016-04-12,05:29:48,-0500,459091687,hardmanandco,Hardman & Co,,$BUR #BurfordCapital Note published on final results. 'Great results and step change in investments'  https://t.co/PVwaDUdWDN,en,[],['http://www.hardmanandco.com/docs/default-source/company-docs/burford-capital-documents/11-04-16-great-results-and-step-change-in-investments'],[],0,2,1,['burfordcapital'],['bur'],https://twitter.com/HardmanandCo/status/719819797605847040,False,,0,,,,,,,,[],,,,
719785117112233984,719785117112233984,2016-04-12 03:11:59 EDT,2016-04-12,03:11:59,-0500,1650497851,jascapitalcom,JAScapital.com,,InvestirFr: RT clem_trading: Retrouvez notre conseil du jour : $BUR #Burelle : Toujours une forte décote  https://t.co/jTee3Y2Ndd via Inves…,fr,[],['http://po.st/EyfSAX'],[],0,0,0,['burelle'],['bur'],https://twitter.com/JAScapitalcom/status/719785117112233984,False,,0,,,,,,,,[],,,,
719720961097011201,719720961097011201,2016-04-11 22:57:03 EDT,2016-04-11,22:57:03,-0500,3984396012,rapidstocks,Rapid Stocks,,Ranks #1 with over 80% in alert gains today. Click here  https://t.co/ewcYkLb72h .. $NVEC $WOOF $BUR,en,[],['http://tinyurl.com/nk7dlv'],[],0,0,0,[],"['nvec', 'woof', 'bur']",https://twitter.com/rapidstocks/status/719720961097011201,False,,0,,,,,,,,[],,,,
718496635895029760,718496635895029760,2016-04-08 13:52:01 EDT,2016-04-08,13:52:01,-0500,225852782,newsfile_corp,Newsfile,,$BU.CA $BUR Burcon NutraScience Corporation files Form 6-K on EDGAR  https://t.co/H1oKr0VNBA,en,[],['http://1.usa.gov/1mlLxMa'],[],0,0,0,[],"['bu.ca', 'bur']",https://twitter.com/newsfile_corp/status/718496635895029760,False,,0,,,,,,,,[],,,,
718486325410660352,718486325410660352,2016-04-08 13:11:03 EDT,2016-04-08,13:11:03,-0500,4811917159,bfsi_financial,Financial News,,#BurfordCapital : The business of law: Alternative capital structures for law firms. Read more:  https://t.co/NdQ0pJ2Fo1 $BUR,en,[],['http://owler.us/aavbfi'],[],0,0,0,['burfordcapital'],['bur'],https://twitter.com/bfsi_financial/status/718486325410660352,False,,0,,,,,,,,[],,,,
718089922683351041,718089922683351041,2016-04-07 10:55:53 EDT,2016-04-07,10:55:53,-0500,72928001,briefingcom,Briefing.com,,"$BUR: Burcon Nutrascience announces $2 mln convertible note purchase agreement with Large Scale Investments,...  https://t.co/ncexNpjkjF",en,[],['http://bit.ly/23ezExh'],[],0,0,0,[],['bur'],https://twitter.com/Briefingcom/status/718089922683351041,False,,0,,,,,,,,[],,,,
718020084543913984,718020084543913984,2016-04-07 06:18:22 EDT,2016-04-07,06:18:22,-0500,459091687,hardmanandco,Hardman & Co,,$BUR #BurfordCapital Hardman publishs note on new retail bond:   https://t.co/1idkL1h5Sc,en,[],['http://www.hardmanandco.com/docs/default-source/company-docs/burford-capital-documents/30-03-16--retail-bond-issue'],[],0,0,0,['burfordcapital'],['bur'],https://twitter.com/HardmanandCo/status/718020084543913984,False,,0,,,,,,,,[],,,,
717675085335670784,717675085335670784,2016-04-06 07:27:28 EDT,2016-04-06,07:27:28,-0500,4811917159,bfsi_financial,Financial News,,#BurfordCapital Burford launches 6.125 per cent guaranteed sterling retail bonds due 2024. Read more:  https://t.co/9ZHQDbjau7 $BUR,en,[],['http://owler.us/aauOii'],[],0,0,0,['burfordcapital'],['bur'],https://twitter.com/bfsi_financial/status/717675085335670784,False,,0,,,,,,,,[],,,,
717389040891244544,717389040891244544,2016-04-05 12:30:50 EDT,2016-04-05,12:30:50,-0500,4811917159,bfsi_financial,Financial News,,#BurfordCapital PLC : Launch of 6.125% Guaranteed Sterling Bonds due2024. Read more:  https://t.co/gwnvJRMxsu $BUR,en,[],['http://owler.us/aamK15'],[],0,0,0,['burfordcapital'],['bur'],https://twitter.com/bfsi_financial/status/717389040891244544,False,,0,,,,,,,,[],,,,
717129133461929984,717129133461929984,2016-04-04 19:18:03 EDT,2016-04-04,19:18:03,-0500,64445277,mktbot,WealthEsteem.Org,,$BUR:ASX 09:14 AM BUR Replacement Prospectus 4April2016  https://t.co/CKkeNOrAxB,ro,[],['http://bit.ly/1S5cqhI'],[],0,0,0,[],['bur'],https://twitter.com/mktbot/status/717129133461929984,False,,0,,,,,,,,[],,,,
716919226875793409,716919226875793409,2016-04-04 05:23:58 EDT,2016-04-04,05:23:58,-0500,4811917159,bfsi_financial,Financial News,,#BurfordCapital : Notification of Major Interest in Shares. Read more:  https://t.co/kHE9Wf4ctH $BUR,en,[],['http://owler.us/aaoBUg'],[],0,0,0,['burfordcapital'],['bur'],https://twitter.com/bfsi_financial/status/716919226875793409,False,,0,,,,,,,,[],,,,
